session_id,target
1,0.00011777119236316562
2,1.7438051005566727e-08
3,7.098722236551605e-10
4,4.118817681839451e-10
5,0.0003911900887211652
6,1.915818169827837e-05
7,0.0011063278468066392
8,0.00019827954489903569
9,3.215072901298062e-05
10,0.0029172685024988236
11,0.0006142532582548275
12,3.6364640156335957e-06
13,7.797570089434676e-06
14,0.010873960673768616
15,9.969600158915475e-05
16,0.00026814723438862406
17,0.024584555033580455
18,9.735406124977604e-07
19,0.0010393373901387527
20,1.7091625211812435e-08
21,0.06916279637487355
22,6.74061269769149e-11
23,3.9186753159117254e-05
24,1.1689491050260312e-05
25,0.13794373955519015
26,1.449626098752922e-09
27,6.834879456573874e-05
28,2.4995142024667844e-09
29,0.033319207714534366
30,0.0010906393584192637
31,0.03243824070325107
32,0.08838729782357027
33,3.234751502140287e-05
34,1.4613660348037224e-08
35,0.034691413989041554
36,0.00082604724644694
37,1.535282067126014e-11
38,1.8812554700609807e-08
39,0.0010906393584192637
40,7.685847535487084e-07
41,0.0009764323513807122
42,3.986018403439524e-05
43,1.7211578378333826e-06
44,1.620564120163144e-05
45,0.0009186667641970435
46,1.7199864495296805e-06
47,2.670406412665743e-05
48,3.4067929080706784e-06
49,2.566455871963479e-05
50,1.9456108664837827e-06
51,2.796813601077302e-10
52,6.556044539807995e-06
53,0.010724571264542137
54,0.0008545953343567689
55,0.00015764126459028282
56,3.990919187084518e-05
57,1.5193105704860753e-08
58,3.863561518106317e-07
59,3.8398533422410194e-07
60,1.0000284988283959e-07
61,3.533453812948598e-06
62,4.5362267956019295e-05
63,1.6384056315001633e-07
64,0.0011535246133903253
65,2.818597072222037e-07
66,1.0410396074842126e-07
67,6.584983500272063e-06
68,0.0006942202171361717
69,0.1328975358760311
70,3.819647665315462e-06
71,0.001988751080527415
72,2.2136906118337382e-05
73,0.0012437660597433714
74,1.0053314009086403e-06
75,5.727500906451867e-05
76,0.0004038957287469435
77,0.0011048157387745958
78,0.0032579071591747875
79,2.2334286909143883e-06
80,3.4387809015265217e-06
81,1.9054553428690905e-06
82,7.024434974347998e-07
83,4.4922466510163565e-11
84,0.5688281163570399
85,1.971007535345082e-05
86,1.114777037923154e-07
87,0.002779267540073495
88,0.00028549408182376994
89,0.0010661568330717498
90,0.11415855459515532
91,3.4954814995604327e-06
92,2.2669460123351215e-07
93,0.011491334374306952
94,6.228653413601553e-05
95,0.0012200761092734185
96,1.518208686275596e-08
97,0.000273023814566739
98,1.2290410319157e-06
99,4.4581885972711976e-07
100,0.000694174633187241
101,2.5203553945782486e-05
102,0.0021762261945928083
103,9.706776816403551e-05
104,6.481138677198256e-05
105,0.001435756496460029
106,1.659350797472628e-05
107,9.223131025353827e-06
108,2.6652779681156153e-05
109,1.8863988261952765e-07
110,1.9806669209227626e-06
111,0.0005611872018750154
112,1.6871034711333347e-09
