session_id,target
1,4.254282106692661e-05
2,4.469985662234331e-06
3,0.00025755789910835927
4,3.661425420664306e-06
5,0.0002149389582320337
6,4.5812760410745534e-05
7,0.0028036550652278955
8,0.00029961666660709244
9,1.3854257228427438e-05
10,0.0004679112915099957
11,0.0006637667351253037
12,7.983816097153599e-05
13,7.422067481268464e-05
14,0.05615733185786067
15,0.005198169900235026
16,0.00027396045781262197
17,0.000320193332352935
18,3.572591289300532e-05
19,0.00398637421124672
20,1.9911692625108207e-05
21,0.009793816083402981
22,1.516052857394912e-07
23,0.0009690585935578104
24,2.249510577746701e-05
25,0.0038544498006011546
26,5.780511714310013e-05
27,0.00012007266905676753
28,3.6472744148047016e-06
29,0.024350301156558656
30,0.0021600532399344984
31,0.025825056516343706
32,0.03620791076937786
33,3.4593324763657345e-05
34,5.138771848036274e-05
35,0.0639621984137989
36,0.0004612676962259065
37,4.588122435007735e-07
38,1.3283426822578632e-05
39,0.00211752805893999
40,5.751969665193995e-06
41,0.005544466644717852
42,4.765467217660187e-05
43,0.00015947796033076217
44,4.0790325719393874e-05
45,0.13076561501052208
46,0.003285572113601315
47,0.00024029294716991124
48,2.9714754676021806e-05
49,0.0017669163450537812
50,1.329096929368594e-05
51,9.047805537043657e-07
52,0.00015371419045678844
53,0.016148244031684376
54,0.0008860009695761044
55,0.0018430087525357355
56,4.182408020366336e-05
57,5.541393374925838e-06
58,8.567991458124832e-06
59,9.431763392821759e-06
60,9.627229447228314e-07
61,2.8143292788615938e-05
62,0.0004326827652273353
63,1.7346338182089764e-05
64,0.002535917885828889
65,4.1409318559589754e-05
66,2.502816297941925e-05
67,0.00017889398669299343
68,0.0009312009382201913
69,0.06165708087683646
70,1.9977529405387047e-05
71,0.0028309255465987695
72,0.002413739687105947
73,0.0009674238788964746
74,0.00021454034512746373
75,0.000316086260360979
76,0.0013557471202184116
77,0.0026531213122518707
78,0.0023840141550854122
79,0.00016867352582197905
80,2.253164469515868e-05
81,8.932154789878276e-06
82,1.5747361830271037e-05
83,4.275124706305106e-06
84,0.4920643921571937
85,0.0006482301395869945
86,2.2695042951674588e-05
87,0.00311753795758996
88,0.0014850113558422544
89,0.0021923889088540116
90,0.08669370758014505
91,2.7887137907281612e-05
92,4.6354702587869176e-06
93,0.0918168277428303
94,1.0297313301097947e-05
95,3.643707444532284e-05
96,5.089237805975234e-06
97,0.004876311713517924
98,4.880834251630766e-05
99,7.086565134057587e-06
100,0.0014914947997778265
101,7.552161946533798e-05
102,0.0003138805832845646
103,5.2735554387495765e-05
104,0.0001628823120984102
105,0.000697128398305651
106,9.931670722186259e-06
107,1.378420111948642e-05
108,0.0003051060397819347
109,4.872546548269743e-05
110,5.808705876103642e-06
111,0.00031228460573713544
112,1.3407526327149581e-06
113,0.00015417296829807082
114,9.794170570400047e-06
115,4.547937297728926e-06
116,2.3090481003313104e-06
117,0.00021343363497795136
118,0.0007292799730787732
119,1.1445284281923388e-05
120,0.0038297914641296123
121,7.514397887700573e-06
122,4.073403790981124e-05
123,3.179101366386341e-05
124,0.0003951867000871328
125,0.015782435197575082
126,6.759143674341313e-06
127,2.829552168789698e-05
128,7.832163352707791e-05
129,0.0028424937525233594
130,0.005683355805900013
131,0.0022663892254083423
132,0.003322402965293249
133,0.00500585666765433
134,0.0001279201366864366
135,2.5103239330643994e-05
136,0.002473219186784316
137,2.2050681436103316e-05
138,0.003244404550870342
139,3.600443458791833e-05
140,4.504237951939484e-05
141,3.054384498512582e-06
142,6.694932925919284e-05
143,0.00022902974016529793
144,0.004307579073172158
145,1.4336238507862795e-05
146,0.002690293998353162
147,1.833617928840745e-05
148,0.0065014790208978235
149,0.002431129164291716
150,0.011805922804958433
151,5.03350452193093e-06
152,0.012747477416312008
153,9.19126188360186e-05
154,0.00030685011233228687
155,0.0011686537644178666
156,3.6998880838247116e-05
157,0.00010489454636601543
158,0.0017190249745360113
159,0.0011746421216189509
160,4.3157114640125484e-05
161,0.006372058994975678
162,0.00045311818690122916
163,0.0011240567260106865
164,0.0022350845867086977
165,8.872563102338647e-05
166,2.581959310536228e-05
167,0.004594602734842376
168,0.0024681047296364798
169,0.0033177149422720913
170,0.009851445399294882
171,0.008401345662830101
172,0.0003013783283673763
173,0.001123510215542397
174,0.00029407675603357005
175,0.6807341991197953
176,0.008980319605432052
