session_id,target
1,0.0002684540266892064
2,2.869587087480957e-05
3,0.0014499094266262516
4,2.7638949304496694e-05
5,0.002336444217654959
6,0.0001321250892651252
7,0.007853409573046763
8,0.00291312188268724
9,9.896211621791273e-05
10,0.002441178150248061
11,0.002234751876832583
12,7.652439348638631e-05
13,0.00011376270649733129
14,0.01175617384459696
15,0.005402483901409725
16,0.0003030049108797808
17,0.004418879510355144
18,4.833698598843215e-05
19,0.01003858200779024
20,3.477679754680646e-05
21,0.06145302719654529
22,1.3221097609059793e-05
23,0.00205043835800929
24,0.00027382419097121084
25,0.04844881707853567
26,0.0010668126423882692
27,0.00016363952506625722
28,6.608253495255465e-05
29,0.026914331978255334
30,0.0050712484826601735
31,0.017214065331848886
32,0.03372191673108492
33,0.00017440734772285839
34,0.0002109327864918495
35,0.015071678418659097
36,0.001569955651267677
37,2.2161538897535188e-05
38,2.6646923662677236e-05
39,0.00494945122142939
40,4.826815999937786e-05
41,0.006183258658617947
42,0.00024203303897374375
43,0.0024864395208783396
44,0.0008198381266471489
45,0.04080627010886964
46,0.0028917197619574425
47,0.00038409868871683794
48,0.000206481738589871
49,0.002410021367143462
50,7.142654090549584e-05
51,4.237559490484311e-05
52,0.0018079130920798459
53,0.05860081000154938
54,0.0025009372694292237
55,0.004692071435548086
56,0.0006101489119337022
57,5.689923108179736e-05
58,5.521707272274333e-05
59,8.293944166020026e-05
60,1.489512278840299e-05
61,9.45627501887919e-05
62,0.0007129116764922215
63,7.142660632819494e-05
64,0.005856375544697919
65,7.341409944507166e-05
66,4.520563698361727e-05
67,0.0004232779985075705
68,0.002045031781898122
69,0.12497108830616616
70,0.00011493302880283533
71,0.0036745339996403278
72,0.0034824430741667574
73,0.0022544739428151223
74,0.0011717574477579705
75,0.0021055508739411095
76,0.004092355482476181
77,0.002584178649573312
78,0.004800321912471932
79,0.0021933274878089986
80,3.9227795064987414e-05
81,0.00012698141070493617
82,9.749941731543928e-05
83,4.921309662450887e-05
84,0.33769280951656033
85,0.002664070260322863
86,4.5872558082474775e-05
87,0.0075308271306233875
88,0.004593886322768743
89,0.00282298059901956
90,0.17317089992467144
91,8.919313469254948e-05
92,4.135132795125696e-05
93,0.04730958400253194
94,0.000178191154764264
95,0.0014316477307952885
96,3.23901700559077e-05
97,0.005888072566818222
98,3.381882811795147e-05
99,0.00012021140525104974
100,0.00369744319550344
101,8.187920301322725e-05
102,0.001961987684465714
103,0.0003718248655509674
104,0.0011480734067483105
105,0.0008704116294233799
106,0.0001143565580761893
107,0.00012189995498120556
108,0.003105046288678014
109,8.328199975319958e-05
110,6.610970003777623e-05
111,0.004842159234702216
112,3.978679002239379e-05
113,0.0005559984159475286
114,3.8892985412138816e-05
115,0.00013658153898613127
116,2.052150306082614e-05
117,0.00035351063437846715
118,0.008382448053225772
119,5.849802179666043e-05
120,0.004972008538913716
121,5.737686934416324e-05
122,0.0001100636591113712
123,0.0001407871385498505
124,0.0032599811452608983
125,0.00568981930508695
126,3.6860567282959915e-05
127,0.0006746838352841186
128,8.613806040376915e-05
129,0.007147350617396755
130,0.007647063952436993
131,0.00041732336895044825
132,0.007897954895260397
133,0.0037450388657486325
134,0.0022827674374340636
135,5.755852199020868e-05
136,0.005644192612342506
137,9.203413683293973e-05
138,0.008765797724919991
139,5.3905299636459063e-05
140,0.00017717134456779468
141,2.683747473639575e-05
142,7.60788339491154e-05
143,0.00021392126507376134
144,0.0038554449926017625
145,2.4682356720268262e-05
146,0.0009422469948171593
147,0.00018959715137558831
148,0.006418465304992185
149,0.0076476245072913274
150,0.034187801081477336
151,5.327192561040539e-05
152,0.025922000833142955
153,0.0001906697733187677
154,0.0004016461279857544
155,0.004583233163330585
156,0.00010105623391768053
157,0.00011411327119553624
158,0.005750301060962233
159,0.001791504638202543
160,0.00011814418491162265
161,0.006523402501315718
162,0.0017152988290659462
163,0.004392573680664092
164,0.00832545863916922
165,0.001273143016483856
166,8.906545937832702e-05
167,0.01673370626046798
168,0.007790834648009989
169,0.0031608556035430725
170,0.005091277874251636
171,0.0041635209927985695
172,0.0015657092586608796
173,0.0025426241140269453
174,0.0019812429672224274
175,0.42381662969621253
176,0.00692560014226021
177,0.02255148654812862
178,0.0008178488476269768
179,0.0030576609911714524
180,0.006819053813417831
181,0.0003103379193099115
182,0.0010636110874683749
183,7.39272304811826e-05
184,0.0017074793343996096
185,0.0013964177388075798
186,0.004057022636737589
187,6.824331654180505e-05
188,3.933778544064789e-05
189,0.007706158342733781
190,0.008442801518547831
191,7.626143941028079e-05
192,0.00014004962797116972
193,0.006484155693157558
194,0.0007688603547692474
195,0.00011340912665985331
