session_id,target
1,0.00598265671781148
2,0.00030087319545464737
3,0.0006390853378859696
4,0.0004914626840090509
5,0.0012396806662060265
6,0.0027821467099196566
7,0.003887778190520707
8,0.0015576904194239511
9,0.002083265748403518
10,0.058005133453761626
11,0.001211684639452683
12,0.0016041982238771415
13,0.0025839275246246516
14,0.23441754304825033
15,0.002573832701341177
16,0.005621448198842588
17,0.0040567004753782
18,0.0010148130376784476
19,0.005179448542984127
20,0.0003737745569894757
21,0.03348279637356689
22,0.0005507756736034515
23,0.0011773816718897397
24,0.003572466298688085
25,0.0320819389467735
26,0.0004831502184937189
27,0.0034685556934338354
28,0.001316980415879337
29,0.01222982122146311
30,0.002639356481107958
31,0.013850504432533047
32,0.017514094505730004
33,0.0033640791233452917
34,0.000390747778605209
35,0.0076419842945551885
36,0.0023318760448823327
37,0.0005652939923764033
38,0.00029110463045067673
39,0.002639356481107958
40,0.0009365805077666448
41,0.003279587113080064
42,0.0034996415339826675
43,0.0010867556526018135
44,0.0005068301593670608
45,0.03054134761756417
46,0.0013698237879361335
47,0.009464824176424544
48,0.005439565404832204
49,0.001349282234945451
50,0.0015387898219623285
51,0.0006790998047788024
52,0.0009021649818982145
53,0.03557543037803639
54,0.0018778361683515266
55,0.0030888334638788486
56,0.008544223863369551
57,0.0010880705103952458
58,0.0012790652863891299
59,0.0007995126587497322
60,0.0003784039341099769
61,0.0020382673130467104
62,0.012566108027031373
63,0.0016366529217519761
64,0.003721880619476319
65,0.0006805011879928742
66,0.0004441068254783726
67,0.007243630399625879
68,0.0010615744689813562
69,0.0926308124393515
70,0.002266281427889156
71,0.0023631529842443734
72,0.0007995126587497322
73,0.03012169070472708
74,0.00030087319545464737
75,0.0010854854103165854
76,0.0019383998636722376
77,0.0015937522260799216
78,0.00230154910515591
79,0.0011747230240270654
80,0.0008044239486521989
81,0.0016445383577743888
82,0.0011759616761427406
83,0.0010945002874724451
84,0.22088969106067008
85,0.0012357478058979804
86,0.00038035024834737256
87,0.003882248723366796
88,0.0026622920720249872
89,0.0019068237295633112
90,0.08745679169846224
91,0.0018388952650569476
92,0.0008069828172683829
